,id,url,repository_url,labels_url,user
10,1241932207,https://api.github.com/repos/pandas-dev/pandas/issues/47061,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47061/labels{/name},"{'login': 'anetakahle', 'id': 29632816, 'node_id': 'MDQ6VXNlcjI5NjMyODE2', 'avatar_url': 'https://avatars.githubusercontent.com/u/29632816?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/anetakahle', 'html_url': 'https://github.com/anetakahle', 'followers_url': 'https://api.github.com/users/anetakahle/followers', 'following_url': 'https://api.github.com/users/anetakahle/following{/other_user}', 'gists_url': 'https://api.github.com/users/anetakahle/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/anetakahle/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/anetakahle/subscriptions', 'organizations_url': 'https://api.github.com/users/anetakahle/orgs', 'repos_url': 'https://api.github.com/users/anetakahle/repos', 'events_url': 'https://api.github.com/users/anetakahle/events{/privacy}', 'received_events_url': 'https://api.github.com/users/anetakahle/received_events', 'type': 'User', 'site_admin': False}"
11,1240509942,https://api.github.com/repos/pandas-dev/pandas/issues/47058,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47058/labels{/name},"{'login': 'kevinxperese', 'id': 17395686, 'node_id': 'MDQ6VXNlcjE3Mzk1Njg2', 'avatar_url': 'https://avatars.githubusercontent.com/u/17395686?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kevinxperese', 'html_url': 'https://github.com/kevinxperese', 'followers_url': 'https://api.github.com/users/kevinxperese/followers', 'following_url': 'https://api.github.com/users/kevinxperese/following{/other_user}', 'gists_url': 'https://api.github.com/users/kevinxperese/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kevinxperese/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kevinxperese/subscriptions', 'organizations_url': 'https://api.github.com/users/kevinxperese/orgs', 'repos_url': 'https://api.github.com/users/kevinxperese/repos', 'events_url': 'https://api.github.com/users/kevinxperese/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kevinxperese/received_events', 'type': 'User', 'site_admin': False}"
12,1239889808,https://api.github.com/repos/pandas-dev/pandas/issues/47055,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47055/labels{/name},"{'login': 'SanderBeekhuis', 'id': 16463246, 'node_id': 'MDQ6VXNlcjE2NDYzMjQ2', 'avatar_url': 'https://avatars.githubusercontent.com/u/16463246?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/SanderBeekhuis', 'html_url': 'https://github.com/SanderBeekhuis', 'followers_url': 'https://api.github.com/users/SanderBeekhuis/followers', 'following_url': 'https://api.github.com/users/SanderBeekhuis/following{/other_user}', 'gists_url': 'https://api.github.com/users/SanderBeekhuis/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/SanderBeekhuis/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/SanderBeekhuis/subscriptions', 'organizations_url': 'https://api.github.com/users/SanderBeekhuis/orgs', 'repos_url': 'https://api.github.com/users/SanderBeekhuis/repos', 'events_url': 'https://api.github.com/users/SanderBeekhuis/events{/privacy}', 'received_events_url': 'https://api.github.com/users/SanderBeekhuis/received_events', 'type': 'User', 'site_admin': False}"
13,1239370132,https://api.github.com/repos/pandas-dev/pandas/issues/47051,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47051/labels{/name},"{'login': 'wjsi', 'id': 8284922, 'node_id': 'MDQ6VXNlcjgyODQ5MjI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8284922?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/wjsi', 'html_url': 'https://github.com/wjsi', 'followers_url': 'https://api.github.com/users/wjsi/followers', 'following_url': 'https://api.github.com/users/wjsi/following{/other_user}', 'gists_url': 'https://api.github.com/users/wjsi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/wjsi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/wjsi/subscriptions', 'organizations_url': 'https://api.github.com/users/wjsi/orgs', 'repos_url': 'https://api.github.com/users/wjsi/repos', 'events_url': 'https://api.github.com/users/wjsi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/wjsi/received_events', 'type': 'User', 'site_admin': False}"
14,1239280693,https://api.github.com/repos/pandas-dev/pandas/issues/47047,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47047/labels{/name},"{'login': 'dataxerik', 'id': 15721311, 'node_id': 'MDQ6VXNlcjE1NzIxMzEx', 'avatar_url': 'https://avatars.githubusercontent.com/u/15721311?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dataxerik', 'html_url': 'https://github.com/dataxerik', 'followers_url': 'https://api.github.com/users/dataxerik/followers', 'following_url': 'https://api.github.com/users/dataxerik/following{/other_user}', 'gists_url': 'https://api.github.com/users/dataxerik/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dataxerik/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dataxerik/subscriptions', 'organizations_url': 'https://api.github.com/users/dataxerik/orgs', 'repos_url': 'https://api.github.com/users/dataxerik/repos', 'events_url': 'https://api.github.com/users/dataxerik/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dataxerik/received_events', 'type': 'User', 'site_admin': False}"
15,1239268332,https://api.github.com/repos/pandas-dev/pandas/issues/47046,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47046/labels{/name},"{'login': 'JosephShyFang', 'id': 32496804, 'node_id': 'MDQ6VXNlcjMyNDk2ODA0', 'avatar_url': 'https://avatars.githubusercontent.com/u/32496804?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JosephShyFang', 'html_url': 'https://github.com/JosephShyFang', 'followers_url': 'https://api.github.com/users/JosephShyFang/followers', 'following_url': 'https://api.github.com/users/JosephShyFang/following{/other_user}', 'gists_url': 'https://api.github.com/users/JosephShyFang/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JosephShyFang/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JosephShyFang/subscriptions', 'organizations_url': 'https://api.github.com/users/JosephShyFang/orgs', 'repos_url': 'https://api.github.com/users/JosephShyFang/repos', 'events_url': 'https://api.github.com/users/JosephShyFang/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JosephShyFang/received_events', 'type': 'User', 'site_admin': False}"
16,1239229786,https://api.github.com/repos/pandas-dev/pandas/issues/47045,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47045/labels{/name},"{'login': 'twoertwein', 'id': 6618166, 'node_id': 'MDQ6VXNlcjY2MTgxNjY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6618166?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/twoertwein', 'html_url': 'https://github.com/twoertwein', 'followers_url': 'https://api.github.com/users/twoertwein/followers', 'following_url': 'https://api.github.com/users/twoertwein/following{/other_user}', 'gists_url': 'https://api.github.com/users/twoertwein/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/twoertwein/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/twoertwein/subscriptions', 'organizations_url': 'https://api.github.com/users/twoertwein/orgs', 'repos_url': 'https://api.github.com/users/twoertwein/repos', 'events_url': 'https://api.github.com/users/twoertwein/events{/privacy}', 'received_events_url': 'https://api.github.com/users/twoertwein/received_events', 'type': 'User', 'site_admin': False}"
17,1239165130,https://api.github.com/repos/pandas-dev/pandas/issues/47043,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47043/labels{/name},"{'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'site_admin': False}"
18,1239027357,https://api.github.com/repos/pandas-dev/pandas/issues/47042,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47042/labels{/name},"{'login': 'attack68', 'id': 24256554, 'node_id': 'MDQ6VXNlcjI0MjU2NTU0', 'avatar_url': 'https://avatars.githubusercontent.com/u/24256554?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/attack68', 'html_url': 'https://github.com/attack68', 'followers_url': 'https://api.github.com/users/attack68/followers', 'following_url': 'https://api.github.com/users/attack68/following{/other_user}', 'gists_url': 'https://api.github.com/users/attack68/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/attack68/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/attack68/subscriptions', 'organizations_url': 'https://api.github.com/users/attack68/orgs', 'repos_url': 'https://api.github.com/users/attack68/repos', 'events_url': 'https://api.github.com/users/attack68/events{/privacy}', 'received_events_url': 'https://api.github.com/users/attack68/received_events', 'type': 'User', 'site_admin': False}"
19,1238866442,https://api.github.com/repos/pandas-dev/pandas/issues/47041,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47041/labels{/name},"{'login': 'jmarinero', 'id': 1508012, 'node_id': 'MDQ6VXNlcjE1MDgwMTI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1508012?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jmarinero', 'html_url': 'https://github.com/jmarinero', 'followers_url': 'https://api.github.com/users/jmarinero/followers', 'following_url': 'https://api.github.com/users/jmarinero/following{/other_user}', 'gists_url': 'https://api.github.com/users/jmarinero/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jmarinero/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jmarinero/subscriptions', 'organizations_url': 'https://api.github.com/users/jmarinero/orgs', 'repos_url': 'https://api.github.com/users/jmarinero/repos', 'events_url': 'https://api.github.com/users/jmarinero/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jmarinero/received_events', 'type': 'User', 'site_admin': False}"
20,1238206645,https://api.github.com/repos/pandas-dev/pandas/issues/47039,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47039/labels{/name},"{'login': 'wjsi', 'id': 8284922, 'node_id': 'MDQ6VXNlcjgyODQ5MjI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8284922?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/wjsi', 'html_url': 'https://github.com/wjsi', 'followers_url': 'https://api.github.com/users/wjsi/followers', 'following_url': 'https://api.github.com/users/wjsi/following{/other_user}', 'gists_url': 'https://api.github.com/users/wjsi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/wjsi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/wjsi/subscriptions', 'organizations_url': 'https://api.github.com/users/wjsi/orgs', 'repos_url': 'https://api.github.com/users/wjsi/repos', 'events_url': 'https://api.github.com/users/wjsi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/wjsi/received_events', 'type': 'User', 'site_admin': False}"
21,1237936691,https://api.github.com/repos/pandas-dev/pandas/issues/47037,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47037/labels{/name},"{'login': 'twoertwein', 'id': 6618166, 'node_id': 'MDQ6VXNlcjY2MTgxNjY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6618166?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/twoertwein', 'html_url': 'https://github.com/twoertwein', 'followers_url': 'https://api.github.com/users/twoertwein/followers', 'following_url': 'https://api.github.com/users/twoertwein/following{/other_user}', 'gists_url': 'https://api.github.com/users/twoertwein/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/twoertwein/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/twoertwein/subscriptions', 'organizations_url': 'https://api.github.com/users/twoertwein/orgs', 'repos_url': 'https://api.github.com/users/twoertwein/repos', 'events_url': 'https://api.github.com/users/twoertwein/events{/privacy}', 'received_events_url': 'https://api.github.com/users/twoertwein/received_events', 'type': 'User', 'site_admin': False}"
22,1237645741,https://api.github.com/repos/pandas-dev/pandas/issues/47035,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47035/labels{/name},"{'login': 'Anupam-USP', 'id': 56446640, 'node_id': 'MDQ6VXNlcjU2NDQ2NjQw', 'avatar_url': 'https://avatars.githubusercontent.com/u/56446640?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Anupam-USP', 'html_url': 'https://github.com/Anupam-USP', 'followers_url': 'https://api.github.com/users/Anupam-USP/followers', 'following_url': 'https://api.github.com/users/Anupam-USP/following{/other_user}', 'gists_url': 'https://api.github.com/users/Anupam-USP/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Anupam-USP/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Anupam-USP/subscriptions', 'organizations_url': 'https://api.github.com/users/Anupam-USP/orgs', 'repos_url': 'https://api.github.com/users/Anupam-USP/repos', 'events_url': 'https://api.github.com/users/Anupam-USP/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Anupam-USP/received_events', 'type': 'User', 'site_admin': False}"
23,1237572612,https://api.github.com/repos/pandas-dev/pandas/issues/47034,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47034/labels{/name},"{'login': 'mroeschke', 'id': 10647082, 'node_id': 'MDQ6VXNlcjEwNjQ3MDgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/10647082?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mroeschke', 'html_url': 'https://github.com/mroeschke', 'followers_url': 'https://api.github.com/users/mroeschke/followers', 'following_url': 'https://api.github.com/users/mroeschke/following{/other_user}', 'gists_url': 'https://api.github.com/users/mroeschke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mroeschke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mroeschke/subscriptions', 'organizations_url': 'https://api.github.com/users/mroeschke/orgs', 'repos_url': 'https://api.github.com/users/mroeschke/repos', 'events_url': 'https://api.github.com/users/mroeschke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mroeschke/received_events', 'type': 'User', 'site_admin': False}"
24,1236352230,https://api.github.com/repos/pandas-dev/pandas/issues/47032,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/47032/labels{/name},"{'login': 'lithomas1', 'id': 47963215, 'node_id': 'MDQ6VXNlcjQ3OTYzMjE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/47963215?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lithomas1', 'html_url': 'https://github.com/lithomas1', 'followers_url': 'https://api.github.com/users/lithomas1/followers', 'following_url': 'https://api.github.com/users/lithomas1/following{/other_user}', 'gists_url': 'https://api.github.com/users/lithomas1/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lithomas1/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lithomas1/subscriptions', 'organizations_url': 'https://api.github.com/users/lithomas1/orgs', 'repos_url': 'https://api.github.com/users/lithomas1/repos', 'events_url': 'https://api.github.com/users/lithomas1/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lithomas1/received_events', 'type': 'User', 'site_admin': False}"
